pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,day
-73.948613,40.744922,-73.948613,40.744922,1,19,2
-73.999338,40.718863,-74.001338,40.72933,2,17,5
-73.866527,40.771277000000005,-73.996332,40.732127,1,21,6
-74.011607,40.703362,-73.95179,40.774645,1,15,0
-73.98559499999999,40.727787,-73.991351,40.755545,1,0,6
-74.009722,40.715997,-73.988917,40.727375,5,1,4
-73.991375,40.723057,-73.996235,40.717490000000005,1,23,0
-73.989072,40.773736,-73.987729,40.770324,1,15,5
-73.994528,40.750487,-73.986285,40.756523,1,13,4
-73.955762,40.780007,-73.974853,40.790692,4,16,2
-73.951449,40.78515,-73.959563,40.777204,1,9,1
-73.994442,40.738855,-73.98715200000001,40.743787,1,21,5
0.0,0.0,0.0,0.0,1,16,2
-73.992823,40.756163,-73.981835,40.758073,2,12,0
-73.99420500000001,40.741018,-73.991178,40.750167,5,18,3
-73.971152,40.693202,-73.984798,40.73956,1,18,4
-73.988213,40.74977,-73.984988,40.753402,1,11,0
-73.99117199999999,40.75029,-73.967435,40.70768,1,21,6
-73.976083,40.75029,-73.97949799999999,40.737303,5,15,1
-74.00113,40.762037,-73.97447199999999,40.76493,3,12,2
-74.00503,40.737585,-73.966073,40.768575,2,12,5
-73.98864499999999,40.763696,-73.960707,40.76624,4,13,6
-73.982337,40.768272,-73.964995,40.806535,1,15,4
-73.984248,40.758847,-73.987447,40.744502,2,20,3
-74.006567,40.751208,-73.981142,40.779392,1,19,4
-74.009343,40.70583,-74.008312,40.721948,3,7,2
-73.978093,40.78311,-73.966964,40.790058,1,10,5
-73.963812,40.774281,-73.94599000000001,40.780442,1,22,3
-73.862728,40.768992,-73.92110799999999,40.745393,5,12,2
-73.98774499999999,40.75981,-73.941128,40.839093,1,3,1
40.720367,-74.00511,40.737402,-74.003887,2,20,5
-73.963356,40.776934,-73.97151099999999,40.782238,1,10,4
-73.98220825195312,40.7673454284668,-73.98438262939453,40.760345458984375,1,21,5
-73.957937,40.71798,-73.97511300000001,40.650205,1,19,3
-73.99054,40.756548,-73.97449499999999,40.746273,1,6,0
-73.954665,40.779095,-73.97601999999999,40.788248,2,20,1
-73.982589,40.742658,-74.006276,40.739367,1,12,1
-73.99385,40.761922,-73.97054200000001,40.761387,1,5,1
-74.01621999999999,40.715208,-73.998437,40.719687,2,14,3
-73.978532,40.724555,-74.00376700000001,40.722485,5,19,6
-73.980098,40.688013,-73.942698,40.693135,2,1,2
-73.96964263916014,40.78528213500977,-73.95067596435547,40.77559280395508,1,23,2
-74.00806999999999,40.72316,-74.013852,40.717595,5,14,4
-73.984447,40.74303,-74.00172099999999,40.756318,1,11,4
-73.978488,40.78815,-73.976872,40.777507,1,23,5
-73.988512,40.737038,-73.996105,40.737012,1,14,2
-73.97416687011719,40.75164794921875,-73.97591400146483,40.75686645507813,1,5,5
-73.961682,40.764558,-73.989767,40.734437,1,0,4
-73.968197,40.762395,-73.873115,40.774516,1,15,3
-73.97156600000001,40.781806,-73.933498,40.75176,1,0,5
-73.994505,40.72621,-74.006817,40.705887,3,17,4
-73.966668,40.761315,-73.95089399999999,40.786767,1,17,1
-73.98966979980467,40.76258850097656,-73.9996109008789,40.74882507324219,1,12,6
-73.954088,40.76588,-74.002138,40.709084,1,12,5
-73.94771,40.771088,-73.968085,40.762423,1,22,5
-73.943726,40.776689000000005,-73.952324,40.789847,2,11,2
-73.983787,40.755912,-73.978677,40.736907,5,17,2
-73.96633299999999,40.804167,-73.96633299999999,40.804167,1,19,0
-74.004083,40.707405,-73.991233,40.750275,3,7,0
-73.966635,40.794128,-73.980327,40.734357,2,21,4
-73.99740200000001,40.732728,-74.002542,40.725087,1,11,5
-74.00097199999999,40.731612,-73.793966,40.731469,1,3,6
-73.98723100000001,40.776134000000006,-73.9525,40.816967,1,1,0
-73.976973,40.77503,-73.97707700000001,40.791945,1,22,3
-73.96027,40.770135,-73.97197,40.763508,6,10,5
-73.98198000000001,40.779718,-73.98221600000001,40.768821,1,15,6
-73.995754,40.743839,-73.98214899999999,40.746386,1,20,1
-74.00118,40.751922,-73.991682,40.751532,1,15,5
-73.97643199999999,40.78578,-73.921357,40.776473,3,2,5
-73.94194,40.71464,-73.94371,40.6819,2,21,6
-73.98951,40.778273,-73.982077,40.753423,3,19,1
-73.987489,40.736003,-73.975548,40.732845000000005,2,0,5
-73.976315,40.759657,-74.007362,40.74112,1,12,5
-73.86273,40.769142,-73.869025,40.757232,1,16,1
-73.98188499999999,40.768735,-73.974772,40.788037,5,16,6
-73.973387,40.784707,-73.98787,40.751617,1,18,2
-74.002131,40.719145000000005,-73.98230600000001,40.73982,1,17,3
-73.97028350830078,40.761322021484375,-73.94859313964845,40.77372360229492,1,1,5
-73.965303,40.758165000000005,-73.98649,40.750207,1,10,4
-73.99742889404298,40.72544860839844,-73.9828567504883,40.71475601196289,1,18,3
-73.969988,40.765549,-73.961251,40.806699,1,6,1
-73.94943,40.781122,-73.95286,40.7664,1,0,6
-74.015805,40.71086,-74.010355,40.703347,6,9,2
-73.973363,40.749197,-74.00653199999999,40.738513,2,20,6
-73.99053,40.74201,-73.779297,40.645087,2,8,0
-73.98408,40.754811,-73.967325,40.768759,1,12,1
-74.00313,40.739063,-73.983363,40.773383,1,18,0
-73.962777,40.688390000000005,-73.995695,40.716425,1,3,5
-73.995412,40.754762,-74.007315,40.631901,1,22,3
-73.945665,40.807695,-73.986039,40.760732,1,12,5
-73.954273,40.764173,-73.99406,40.717935,1,11,5
-74.006783,40.728723,-74.011193,40.729117,5,17,5
-73.971958,40.786772,-73.972027,40.78677,5,18,2
-73.967,40.7937,-73.937,40.8489,1,4,6
-73.988913,40.734064,-73.97841899999999,40.728931,1,8,5
-73.97420799999999,40.751047,-73.950064,40.768087,1,13,4
-73.973748,40.759403000000006,-73.95833499999999,40.783227,1,13,2
-73.99145899999999,40.749739,-73.973339,40.750234000000006,1,10,1
-73.978275,40.741337,-73.979905,40.759082,4,12,3
-73.99035699999999,40.756905,-74.002735,40.760669,1,13,4
-73.953652,40.767135,-73.946522,40.772462,2,17,5
-73.979282,40.752812,-73.97331,40.764447,1,8,2
-73.98957800000001,40.72627,-74.01023199999999,40.729282,4,23,5
-74.004492,40.73343,-74.003405,40.73819,1,18,5
-73.990462,40.718863,-74.015502,40.709018,1,0,3
-74.002708,40.739564,-74.006428,40.744423,2,21,3
-74.003827,40.725742,-73.970345,40.76792,1,13,5
-73.95515441894531,40.77682495117188,-73.9671173095703,40.76358413696289,1,20,4
-73.979573,40.780263,-73.979691,40.780299,2,23,6
-73.99771881103516,40.73595809936523,-73.98493194580078,40.73635482788085,1,9,0
-73.994488,40.737157,-73.96733499999999,40.711489,1,19,2
-73.98018,40.748692,-73.989568,40.738507,1,18,4
-74.01156,40.716584000000005,-74.01478399999999,40.714172,1,8,4
-73.921382,40.767157,-73.97374,40.756567,1,11,6
-73.94428253173827,40.79209899902344,-73.85173034667969,40.83789825439453,2,2,2
-73.999821,40.738473,-73.98337099999999,40.718687,3,4,4
-73.862758,40.769025,-73.988837,40.758117,2,12,3
-73.99968,40.75348,-73.993797,40.757233,1,21,1
-73.870407,40.773549,-73.966852,40.755794,1,16,6
-73.870952,40.773785,-73.987267,40.722165,1,18,3
-73.980873,40.774723,-74.003185,40.731635,3,12,5
-73.986712,40.75113,-73.980735,40.767632,1,14,6
-73.982458,40.76802,-73.96206600000001,40.779362,1,15,1
-74.00262451171875,40.73459243774415,-73.9808120727539,40.74225234985352,1,23,4
-73.997752,40.75665,-73.97924499999999,40.782097,1,12,2
-73.790217,40.643738,-73.958575,40.810267,1,15,5
-73.96965,40.757425,-73.98799,40.747687,2,13,2
-73.992072,40.743985,-73.978598,40.753105,1,22,4
-73.98334100000001,40.738731,-73.998625,40.721197,1,15,6
-73.976555,40.788037,-73.934675,40.854387,6,20,1
-73.941797,40.791572,-73.945748,40.786247,1,8,4
-74.002223,40.739552,-73.986395,40.689925,1,3,6
-73.974152,40.762637,-73.985522,40.74737,4,20,2
-73.988752,40.722202,-74.01041500000001,40.70194,5,3,6
-73.978658,40.744795,-73.98087,40.7602,1,18,1
-73.98445699999999,40.779918,-73.982417,40.784865,5,12,1
-73.97239300000001,40.786252000000005,-73.995665,40.749432,2,7,5
-73.98576800000001,40.747018,-73.950085,40.772149,1,4,5
-73.954107,40.764042,-73.963099,40.765745,1,23,6
-73.966012,40.765077000000005,-73.990042,40.75145,1,14,4
-73.991316,40.730106,-73.982291,40.748286,1,17,2
-73.94712,40.77602,-73.973698,40.78803,1,15,5
-73.976401,40.75172,-73.993377,40.733464,1,10,6
-73.98950699999999,40.730036,-73.94152199999999,40.746159000000006,1,4,6
-73.979949,40.726873,-73.988764,40.718876,1,0,6
-74.00658416748048,40.731746673583984,-73.97059631347656,40.7554931640625,1,14,2
-71.004193,42.402087,-71.004193,42.402087,1,12,1
-73.995653,40.716513,-73.985597,40.743428,2,14,3
-73.96365356445312,40.77708435058594,-73.97655487060547,40.77534103393555,1,10,0
-74.008025,40.709275,-73.989138,40.73009,6,19,6
-74.00058,40.730562,-73.983853,40.730187,6,18,4
-73.95913900000001,40.711599,-73.96287,40.711403,1,10,2
-73.990957,40.716697,-73.963142,40.714487,1,23,4
-73.970047,40.758251,-73.984268,40.740273,1,22,1
-73.99306800000001,40.756673,-74.177918,40.690067,1,5,2
-74.004214,40.73795,-73.950775,40.771455,1,23,2
-73.966351,40.803869,-73.964529,40.806983,1,18,1
-73.94602966308595,40.77299880981445,-73.955810546875,40.77876663208008,1,7,0
-73.992269,40.737522,-73.983889,40.743619,1,19,3
-73.98385400000001,40.755277,-73.972863,40.762895,1,10,3
-73.97578299999999,40.781483,-73.987461,40.756047,1,0,1
-73.993767,40.746689,-74.008409,40.741365,1,22,2
-73.98349499999999,40.734165,-73.988752,40.736608,1,14,1
-73.962781,40.758633,-73.95568,40.7684,1,13,3
-73.974807,40.757975,-73.965965,40.799922,4,18,4
-73.974618,40.75881,-73.957287,40.78437,1,9,0
-73.988485,40.738482,-73.981364,40.741261,1,21,4
-73.975195,40.782587,-73.982005,40.774485,1,12,3
-73.990567,40.7375,-73.954442,40.767838,2,2,5
-74.00858306884766,40.70745849609375,-73.97277069091797,40.7645263671875,1,19,3
-73.98201999999999,40.772562,-73.95584699999999,40.787857,1,15,0
-73.953462,40.790644,-73.972528,40.76059,1,11,1
-74.0064468383789,40.71900177001953,-73.99111938476562,40.74874877929688,1,1,5
-73.979488,40.762947,-73.997005,40.756207,1,14,2
-73.953611,40.782340000000005,-73.959166,40.771938,1,18,5
-73.95145500000001,40.775653000000005,-73.966307,40.759276,2,6,3
-73.98101,40.779363,-73.983566,40.756089,1,17,3
-73.97624499999999,40.75784,-73.963551,40.765767,1,14,0
-73.97851,40.751977,-73.735917,40.712007,1,5,5
-73.97704399999999,40.765072,-73.97841700000001,40.782926,1,7,3
-73.989977,40.738472,-73.97094200000001,40.7646,1,12,4
-73.975406,40.755959,-73.971698,40.799583,1,19,0
-73.983245,40.762038,-74.00624599999999,40.705462,1,22,3
-73.988047,40.778918,-73.98971800000001,40.738635,1,18,5
-73.969623,40.756685,-73.95276199999999,40.769215,1,14,5
-73.967642,40.760562,-73.969512,40.770882,1,14,0
-73.965923,40.765261,-73.983784,40.743872,1,0,5
-73.973927,40.76424,-73.940787,40.83996,1,12,3
-73.961395,40.760436,-73.952136,40.786435,2,17,2
-73.978685,40.745115000000006,-73.984037,40.739962,1,15,4
-74.007993,40.740199,-74.002965,40.733524,3,22,5
-74.001297,40.731015,-73.96385500000001,40.678127,5,1,4
-74.00872,40.731205,-73.98006,40.751822,1,7,4
-73.873145,40.77398,-73.984657,40.748475,1,11,3
-73.979062,40.747514,-73.98763199999999,40.718129,1,7,1
-74.016772,40.704897,-74.006927,40.735247,1,11,5
-74.005395,40.706975,-74.120035,40.57172,1,1,4
-73.983719,40.762345,-73.97790400000001,40.753698,1,22,0
-73.97574300000001,40.748575,-73.987912,40.753823,1,18,2
-73.973605,40.747682,-73.985315,40.723812,2,0,6
-74.0117416381836,40.70955657958984,-73.98268127441406,40.74934387207031,1,21,1
-73.993195,40.762827,-73.98050500000001,40.760397,2,18,0
-73.78785400000001,40.647472,-73.788792,40.647385,1,9,2
-74.00893,40.70701,-73.988927,40.688452000000005,1,12,5
-73.9835,40.7262,-73.9826,40.6735,1,0,5
-73.986028,40.747217,-74.010885,40.713252,1,3,4
-73.965769,40.7687,-73.984514,40.763411,2,18,2
-73.9461,40.77719,-73.982062,40.749767,1,9,0
-73.977772,40.746173,-73.943928,40.842767,5,13,1
-74.00795,40.724557,-73.991157,40.752557,1,11,4
-73.971439,40.75812,-73.97887800000001,40.737054,1,21,3
-73.990043,40.75566,-73.992873,40.746581,4,14,1
-73.980126,40.760178,-73.987027,40.756038,1,13,3
-73.982548,40.745506,-73.97769,40.751479,1,14,4
-73.981352,40.729052,-73.99249499999999,40.724092,6,8,1
-73.981422,40.76562,-73.95746700000001,40.779467,5,21,1
-73.98727099999999,40.750373,-73.994349,40.755845,1,9,2
-73.994223,40.745873,-73.948842,40.707528,1,21,1
-73.963859,40.774158,-73.935075,40.802522,1,0,4
-73.99878692626955,40.7398567199707,-74.00359344482422,40.72374725341797,5,12,2
-73.95643000000001,40.813242,-73.934882,40.80243,2,22,6
-73.98836700000001,40.769318,-73.979991,40.781054,1,8,5
-73.99418100000001,40.751146000000006,-73.982618,40.76251,1,6,3
-74.011607,40.712248,-74.00239499999999,40.760642,1,15,1
-73.964225,40.807973,-73.861274,40.768006,1,15,2
-74.00517272949219,40.72031021118164,-73.9785385131836,40.7135009765625,1,19,4
-73.98299300000001,40.761466,-73.993363,40.747111,1,16,2
-73.98105,40.750575,-73.96375,40.765591,1,16,0
-73.981966,40.772789,-73.971492,40.797497,1,13,4
-73.998695,40.734589,-74.00045,40.719664,1,20,1
-73.975462,40.755833,-73.9618,40.774282,2,8,0
-73.99244200000001,40.694197,-74.002687,40.685062,1,8,6
-73.987833,40.770145,-73.96306,40.762627,1,18,1
-73.95088,40.779052,-73.964862,40.77265,2,16,6
-73.980643,40.750794,-73.97304,40.756885,1,0,4
-73.946155,40.772916,-73.966308,40.789273,1,12,5
-73.95910500000001,40.783373,-73.979292,40.766331,1,15,1
-73.87496999999999,40.77417,-73.968919,40.756,1,12,0
-73.99481899999999,40.754297,-73.98443,40.761736,3,10,3
-73.99844499999999,40.74018,-73.948173,40.816307,5,7,4
-73.989062,40.758592,-73.969622,40.759477,1,10,4
-73.981983,40.762701,-73.994653,40.750207,2,10,0
-73.974212,40.746402,-73.980987,40.741757,5,14,4
-73.98394012451173,40.7652473449707,-73.9848098754883,40.7481803894043,2,12,5
-73.952472,40.768512,-73.95465899999999,40.778246,1,7,4
-73.961463,40.796156,-73.96742900000001,40.763501,1,11,6
-74.00094200000001,40.741757,-73.977663,40.777768,1,3,6
-73.956478,40.783604,-73.962851,40.769106,1,8,3
-73.982952,40.738755,-73.999002,40.721822,6,5,2
-73.99368286132812,40.7383918762207,-73.97611999511719,40.78635025024415,5,17,6
-74.000742,40.737201,-73.940947,40.707626,1,17,2
-73.957727,40.779573,-73.96207199999999,40.76851,1,14,5
-73.95461800000001,40.773935,-73.97378,40.791408,1,11,1
-74.00599799999999,40.739937,-73.984163,40.766642,1,14,0
-73.95401700000001,40.766433,-73.963775,40.774183,1,14,2
-73.94718,40.771626,-73.870277,40.773339,1,5,1
-73.967158,40.763575,-73.913207,40.765288,1,1,1
-73.973687,40.762835,-73.964147,40.758822,6,20,2
-73.966386,40.765711,-73.952465,40.766309,1,8,2
-74.00292900000001,40.748766,-73.990959,40.734905,2,15,1
-73.988285,40.723432,-74.002537,40.750135,1,16,5
-73.9894,40.741729,-73.975409,40.76458,2,21,6
-73.992587,40.737428,-74.004644,40.752105,1,2,6
-73.976202,40.74454,-73.987433,40.73873,5,23,4
-73.93524000000001,40.8006,-73.944996,40.807658,1,6,2
-73.96639,40.757931,-73.96866800000001,40.753003,2,21,5
-74.007643,40.704379,-73.96412099999999,40.795071,1,18,2
-73.991112,40.755337,-73.972475,40.75108,1,14,6
-74.015935,40.711222,-74.00133199999999,40.731267,2,20,0
-74.001347,40.728777,-73.986237,40.726087,3,23,2
-73.96557800000001,40.762115,-73.96220699999999,40.772976,2,18,2
-73.95443900000001,40.766337,-73.963004,40.767952,1,8,2
-73.944898,40.77508,-73.950393,40.783438,4,18,4
-73.990902,40.7508,-73.97098000000001,40.745935,4,23,6
-73.99356999999999,40.727342,-73.99068,40.74,5,18,2
-73.959855,40.77202,-73.9804,40.788537,1,12,0
-73.997434,40.720757,-73.993083,40.751587,1,6,0
-74.013738,40.703512,-73.983763,40.673097,1,23,3
-74.006237,40.733467,-73.94099,40.716318,3,5,1
-73.98739,40.72932,-74.00383000000001,40.752320000000005,1,22,1
-73.969002,40.766632,-73.961093,40.761662,1,6,2
-73.980655,40.777878,-73.98135699999999,40.769172,5,21,3
-73.987992,40.722855,-73.972988,40.765195,1,13,0
-73.95319366455078,40.77165603637695,-73.9765853881836,40.75945281982422,1,6,4
-74.004233,40.733363,-73.988538,40.7177,5,20,6
-73.98235,40.770577,-73.983582,40.775316,2,16,3
0.0,0.0,0.0,0.0,2,21,3
-74.000777,40.718628,-73.999473,40.723412,1,13,4
-73.982228,40.762527,-73.99720699999999,40.694202,5,14,0
-73.984763,40.736883,-73.84787,40.729398,5,23,3
-73.981608,40.732539,-73.994282,40.745145,1,10,1
-73.981388,40.758657,-73.959322,40.780244,1,16,2
-73.991407,40.755763,-73.985022,40.736322,1,16,4
-74.015945,40.711445,-74.010953,40.708078,5,5,3
-73.970467,40.755936,-74.001322,40.719319,3,8,1
-74.004122,40.729734,-73.91465500000001,40.705101,1,0,1
-74.00099300000001,40.7315,-73.983733,40.737982,1,9,1
-73.968858,40.77234,-73.970713,40.773093,5,8,0
-73.964513,40.802249,-73.97427900000001,40.795757,1,2,3
-74.006472,40.751145,-73.994161,40.736186,1,0,4
-73.970267,40.759605,-73.95683299999999,40.766808000000005,1,12,4
-73.942573,40.753962,-73.951932,40.749812,1,23,3
-73.98546600341797,40.74272155761719,-73.99952697753906,40.71448135375977,3,2,5
-73.873092,40.774185,-73.970197,40.630277,2,15,5
-73.992469,40.731347,-74.006258,40.739762,2,19,4
-73.885453,40.77316,-73.965425,40.771022,1,9,5
-73.996999,40.725359000000005,-73.986641,40.740005,1,7,3
-73.974292,40.742587,-73.97245500000001,40.743332,2,23,4
-73.991922,40.759795,-73.996365,40.750082,1,21,2
-74.008477,40.720557,-73.997263,40.725572,1,16,2
-73.94977,40.777855,-73.999075,40.744437,1,20,1
-73.992082,40.74905,-73.981645,40.753737,5,20,1
-73.99219000000001,40.734554,-74.01590300000001,40.715342,1,17,6
-73.881792,40.748103,-73.987054,40.749532,1,0,2
-73.976304,40.748208,-73.985637,40.755007,1,6,1
-74.00641999999999,40.75115,-73.98848199999999,40.730562,5,19,0
-73.971118,40.756217,-73.987882,40.736142,1,16,6
-74.011015,40.710677,-74.00924300000001,40.716405,1,19,2
-73.972487,40.749757,-74.00909,40.738105,1,20,1
-73.975287,40.719031,-73.997175,40.725713,1,8,0
-74.009003,40.711367,-73.95482700000001,40.692678,5,23,4
-74.003412,40.713622,-73.977885,40.73412,1,14,1
-74.002682,40.734013,-73.981059,40.769255,1,12,0
-73.952,40.7777,-73.9585,40.767,1,10,5
-73.978158,40.734272,-73.978637,40.760072,1,6,3
-73.984163,40.76969,-73.985916,40.759081,1,6,3
-73.956058,40.779213,-73.95758199999999,40.774372,5,21,4
-74.002154,40.746885,-73.979977,40.770656,1,14,2
-73.976209,40.751652,-73.976209,40.751652,4,8,3
-73.87453199999999,40.774013,-73.878838,40.756057,2,19,3
-74.016212,40.715785,-73.984003,40.746253,5,15,3
-73.95000999999999,40.772178,-73.977867,40.742213,1,6,2
-73.987053,40.755836,-73.99136899999999,40.762048,1,15,1
-73.96734000000001,40.793337,-73.98016700000001,40.775622,1,9,4
-73.98084,40.753992,-73.987607,40.747202,1,9,0
-73.935588,40.795675,-73.968248,40.576207,6,4,5
-73.989828,40.724693,-73.981973,40.73282,1,16,0
-73.984874,40.728351,-73.861423,40.76813,1,8,6
0.0,0.0,0.0,0.0,1,13,2
-73.954938,40.784182,-73.963098,40.770997,3,16,0
-73.984955,40.769165,-73.963235,40.772645,5,11,2
-73.994552,40.725768,-73.982185,40.73191,1,2,2
-73.960143,40.819828,-73.944102,40.826262,2,18,2
-74.012068,40.707237,-74.00386,40.758382,2,21,5
-73.992498,40.745263,-73.987835,40.750167,5,1,3
-73.985344,40.744589000000005,-73.783118,40.643828000000006,1,8,0
-73.98168182373048,40.724552154541016,-73.99134826660156,40.68787384033203,2,23,5
0.0,0.0,0.0,0.0,1,8,3
-73.97800000000001,40.745555,-73.97055999999999,40.754675,1,10,2
-73.998813,40.724728000000006,-73.99584499999999,40.73046,1,23,2
-73.95436,40.764187,-73.959058,40.771722,4,9,2
-73.994553,40.724657,-73.981434,40.724832,1,15,5
-73.966649,40.80485,-73.992016,40.690316,1,13,2
-73.98193359375,40.77066802978516,-73.95793151855469,40.76510620117188,1,8,0
-73.984255,40.770105,-73.989562,40.752005,5,10,4
-73.97838399999999,40.76222,-74.010654,40.70414,1,10,4
0.0,0.0,0.0,0.0,3,12,5
-73.998773,40.744832,-74.00527199999999,40.741112,1,18,6
-73.97868100000001,40.766478,-73.985126,40.758527,1,14,3
-73.97124000000001,40.797953,-73.968331,40.789882,1,15,4
-73.97361,40.763962,-73.981863,40.773423,1,17,6
-74.001568,40.722542,-73.988822,40.748455,2,14,5
-73.980312,40.764832,-73.98512,40.75914,3,11,2
-73.970545,40.764205,-73.986797,40.739293,2,0,6
-73.978125,40.753353,-73.970107,40.763725,5,20,1
-73.991922,40.759707,-73.99796500000001,40.756582,2,0,6
-74.008485,40.722015,-73.97769699999999,40.726677,1,5,4
-73.977522,40.752327,-73.98980300000001,40.751983,1,9,4
-73.958963,40.767917,-73.938125,40.800397,6,12,2
-73.97708,40.681463,-73.986452,40.677005,1,21,0
40.733055,-73.975378,40.773677,-73.951673,1,23,4
-73.997002,40.749139,-73.988294,40.748018,1,9,1
-73.99991999999999,40.737642,-73.982395,40.77395,1,18,0
-73.98784,40.749571,-73.977915,40.746558,1,11,6
-73.992939,40.73074,-73.992373,40.748499,1,13,1
-73.98986,40.734262,-74.000513,40.725685,1,19,6
-73.984717,40.757117,-73.9958,40.769398,1,10,6
-73.949575,40.776932,-73.97933,40.760622,1,23,2
-73.99928,40.733492,-73.95323499999999,40.767584,1,21,6
-73.993125,40.747745,-73.99826,40.740565,5,21,4
-73.96781,40.762649,-73.995014,40.745356,2,16,6
-73.985787,40.746872,-73.981008,40.737792,5,18,3
-73.978205,40.741797,-73.989524,40.717685,1,4,3
-73.987325,40.735995,-73.973777,40.748597,6,17,6
-73.95553000000001,40.787772,-73.96981,40.760095,5,22,2
-73.99091,40.734277,-73.987953,40.77016,2,11,6
-73.990316,40.756487,-73.98860400000001,40.778049,1,20,6
-73.98209381103516,40.7210693359375,-73.94338989257811,40.72061538696289,1,23,0
-74.02538299999999,40.728088,-74.024222,40.727882,1,6,3
-73.98219,40.76485,-73.984365,40.691718,1,0,5
-73.994765,40.72498,-73.985442,40.738927,1,22,3
-73.983432,40.744237,-74.003476,40.729027,2,13,3
-73.976925,40.75164,-73.97799300000001,40.762493,2,20,6
-73.991399,40.744157,-73.96986600000001,40.762515,1,9,4
-73.948102,40.778625,-73.98401700000001,40.75956,1,11,2
-73.996925,40.744778,-74.00751,40.748303,1,0,3
-73.955628,40.779192,-73.963477,40.768577,1,19,1
-73.991192,40.754858,-73.982337,40.735792,2,10,1
-73.974082,40.758692,-73.990445,40.745203,1,8,1
-73.972102,40.786585,-73.98531700000001,40.766793,4,23,3
-73.980187,40.753995,-73.98658,40.746715,1,2,0
-73.981075,40.774142,-73.966258,40.757103,1,11,1
-73.982685,40.761277,-73.989317,40.740797,1,13,1
-73.921932,40.767197,-73.928797,40.775737,1,19,2
-73.978667,40.777412,-73.94613199999999,40.780562,2,14,5
-73.98638100000001,40.740019,-73.99876,40.73468,1,18,4
-73.99175,40.7499,-73.99761099999999,40.741139,1,11,2
-73.98537900000001,40.760347,-73.990641,40.750803000000005,1,18,0
-73.886996,40.755395,-73.94013199999999,40.817088,1,5,0
-73.993057,40.751192,-73.975305,40.751317,2,12,0
-73.996412,40.75816,-73.983944,40.758037,1,9,4
-73.963825,40.765714,-73.96315899999999,40.755995,1,21,3
-73.95790799999999,40.721954,-73.955652,40.770221,1,0,3
-74.00128199999999,40.729104,-73.998666,40.722848,2,13,3
-73.99032199999999,40.760955,-73.94200699999999,40.822756,1,1,2
-73.981227,40.774172,-73.974288,40.76408,1,17,3
-73.992322,40.724852,-74.002487,40.740597,1,8,0
-74.00883499999999,40.715977,-73.98871700000001,40.72727,1,23,4
-73.952835,40.776432,-73.963817,40.766083,4,3,2
-73.978788,40.762688,-73.934042,40.659073,1,13,2
-73.9543228149414,40.76417922973633,-73.94100189208984,40.79332733154297,1,8,4
-73.96219,40.770014,-73.96684,40.764123,1,18,0
-73.983735,40.734353000000006,-73.98998,40.736932,1,20,0
-74.00622299999999,40.741277,-74.012008,40.67583,2,15,2
-73.963447,40.757235,-73.95135,40.774182,1,8,2
-73.974334,40.755227000000005,-73.872378,40.774456,1,12,6
-73.97198900000001,40.781777000000005,-73.98433299999999,40.770041,1,15,5
-73.972302,40.746487,-73.967562,40.755217,1,7,3
-73.975421,40.752734,-73.985827,40.762317,2,15,3
-73.960077,40.768627,-73.990605,40.750705,1,18,0
-73.972677,40.753373,-73.98725300000001,40.759528,1,7,2
-73.786132,40.642657,-73.94847800000001,40.782340000000005,1,5,3
-73.997518,40.724257,-73.99194200000001,40.737788,1,9,3
-73.946462,40.780383,-73.971262,40.75995,2,8,3
-73.970213,40.764883000000005,-73.974078,40.791462,5,19,2
-73.978936,40.766803,-73.978944,40.787469,2,19,2
-73.981402,40.778931,-73.952872,40.820019,1,7,1
-73.99733,40.72146,-73.99231999999999,40.72578,5,18,4
-73.955053,40.70089,-73.95729,40.700073,1,22,5
0.0,0.0,0.0,0.0,1,23,4
-73.974065,40.791793,-73.97963299999999,40.772718,1,17,4
-73.982247,40.768327,-73.990248,40.771946,1,15,0
-73.959713,40.81344,-73.861498,40.768223,1,9,5
-73.97928,40.781762,-73.981865,40.762312,1,0,3
-73.96032,40.778692,-73.954898,40.786384000000005,1,8,4
-73.946168,40.807057,-73.865073,40.770555,2,6,6
-73.89136500000001,40.74694,-73.868955,40.732107,4,3,0
-73.967155,40.757582,-73.979372,40.765247,1,10,0
-73.97182,40.794495,-73.969922,40.768857,1,19,5
-73.970598,40.756,-73.969418,40.761192,1,9,0
-73.97640799999999,40.753797,-73.988853,40.720245,2,21,4
-73.99000699999999,40.739207,-73.998827,40.736422,1,21,3
-73.968223,40.759032,-73.95741,40.801664,1,4,0
-73.984155,40.729427,-74.00605999999999,40.735763,1,20,5
-73.987909,40.738361,-73.99795400000001,40.725412,1,10,1
-74.010817,40.713343,-73.870816,40.774088,2,3,4
-73.965967,40.759075,-73.985722,40.761528000000006,1,23,4
-74.00814100000001,40.738943,-73.987765,40.752772,1,7,3
-73.9850082397461,40.76239776611328,0.0,0.0,2,12,5
0.0,0.0,0.0,0.0,1,18,1
-73.967799,40.751773,-73.972617,40.740211,2,17,3
-73.989094,40.718999,-74.000425,40.735533,1,8,5
-73.99479000000001,40.740377,-74.006002,40.720298,1,8,1
-73.992263,40.764259,-73.980356,40.78066,1,16,0
-73.96869699999999,40.754998,-73.987302,40.73594,1,19,2
-73.977915,40.786793,-73.982345,40.759868,1,15,3
-73.990535,40.71725,-73.988762,40.727033,3,21,5
